,longitude,elevation
89,-91.6916010513,24.3171787262
90,-88.3444937978,59.2321395874
91,-103.344341101,803.091125488
92,-102.507731303,937.193786621
93,-84.3115641313,296.181488037
94,-80.6752725502,61.7945785522
95,-91.0857033039,24.8396110535
96,-102.552927266,942.91809082
97,-99.9854526061,558.629211426
98,-84.9252108131,360.898529053
99,-98.6883328937,444.031738281
100,-101.283425343,723.921508789
101,-94.0868000835,96.3620223999
102,-97.7831500849,317.935821533
103,-96.8185504445,189.444046021
104,-80.9029706729,94.1969299316
105,-100.485237122,729.790527344
106,-83.0902479371,207.46295166
107,-90.3879162795,92.985748291
108,-95.676093688,153.935073853
109,-101.940803,835.152587891
110,-84.7684394847,351.397491455
111,-87.5464545418,58.5326499939
112,-88.1135620296,35.3458938599
113,-99.5442866709,605.309326172
114,-103.003881225,810.015563965
115,-91.8980766115,18.918214798
116,-97.581456714,292.624389648
117,-84.3610891623,313.714416504
118,-93.0861867274,64.4332504272
119,-89.6883594777,146.750213623
120,-81.0057635399,91.2016677856
121,-100.241368035,600.312011719
122,-97.0214580461,158.615249634
123,-99.1352578988,481.574676514
124,-89.2332496804,145.90473938
125,-100.58716187,735.485778809
126,-84.5162388095,281.358520508
127,-99.2894016136,458.683685303
128,-88.4723544118,92.9288864136
129,-91.3831816489,22.5472221375
130,-80.3183008128,68.9491043091
131,-84.4131797714,310.743041992
132,-92.2595066304,32.5573272705
133,-83.6605547972,221.10786438
134,-102.770051627,841.714599609
135,-93.7431655132,64.4942016602
136,-86.3251962214,177.111068726
137,-92.0010686712,19.8260040283
138,-93.6955569466,50.5192070007
139,-99.340332018,487.861328125
140,-99.7299802416,513.350219727
141,-97.3316950233,211.635391235
142,-87.7088922835,80.227394104
143,-102.416319949,890.740722656
144,-101.384519875,750.580932617
145,-102.280973569,876.125244141
146,-100.79198956,684.889831543
147,-84.8725734272,326.677886963
148,-96.6233795124,140.736206055
149,-93.5954250467,58.538230896
150,-90.1500493156,87.333480835
151,-94.3962670716,104.424339294
152,-87.1912193433,202.350830078
153,-86.2735552552,176.521636963
154,-98.9277908491,482.217224121
155,-102.192652429,862.589233398
156,-83.3523991743,157.3256073
157,-95.9195293231,155.490615845
158,-86.9561099552,173.821746826
159,-102.322717492,878.216308594
160,-103.84252336,923.12902832
161,-83.4554990655,212.839828491
162,-83.6093380777,222.19543457
163,-91.5881892321,25.375453949
164,-84.0147332077,270.157287598
165,-88.3828667231,88.4479598999
166,-80.808719807,80.8593521118
167,-100.688560939,717.33013916
168,-92.0525745519,20.7938766479
169,-85.6473846921,312.339477539
170,-80.4228745478,95.1512908936
171,-101.435050911,738.793823242
172,-97.3832014168,214.452529907
173,-83.1428208494,174.330337524
174,-89.9946818352,139.085494995
175,-101.983268243,839.995910645
176,-86.6337808751,210.290313721
177,-81.5506509225,150.924118042
178,-89.8917763472,123.956962585
179,-87.147971328,210.826644897
180,-90.491202057,62.6380233765
181,-86.88246762,166.806747437
182,-85.1307883941,388.067871094
183,-103.9899497,1081.0534668
184,-83.1953939284,197.246902466
185,-94.499653973,95.7291030884
186,-81.4744093084,121.947631836
187,-96.0163469132,145.661087036
188,-82.7815750169,184.387405396
189,-89.788994562,113.670440674
190,-102.598102659,891.939941406
191,-99.8822517072,548.049682617
192,-91.1812015629,24.0814323425
193,-85.4915956089,295.486419678
194,-102.366564878,877.006347656
195,-90.8872250895,53.355594635
196,-82.0096918019,64.1065826416
197,-82.8335748283,195.59197998
198,-94.2924977437,99.0359420776
199,-82.883435898,157.639511108
200,-94.6022977504,99.8101196289
201,-96.5192797732,117.684371948
202,-85.2883466987,372.152587891
203,-99.2384806745,459.878997803
204,-92.8280800669,93.8939819336
205,-92.5688637148,59.0646095276
206,-86.7363134284,253.395706177
207,-86.5311130779,200.783905029
208,-95.526351655,188.896408081
209,-80.1597213155,57.2117881775
210,-86.4281760826,233.841583252
211,-89.1295307491,117.165916443
212,-88.8704974259,127.671974182
213,-103.667311048,842.510375977
214,-97.9789565163,246.379165649
215,-102.10035487,849.33404541
216,-86.3766915004,221.631881714
217,-97.6316044097,282.598602295
218,-95.6273013435,142.410888672
219,-86.2212038617,166.871429443
220,-87.8183411948,77.6932525635
221,-90.4395568265,78.1342391968
222,-91.3322871826,23.1058006287
223,-98.8254210504,434.237609863
224,-95.4243887268,145.423721313
225,-84.6705124455,329.643371582
226,-97.9337264843,276.034851074
227,-82.4171138636,146.43397522
228,-96.8699745847,207.681182861
229,-88.4284765854,93.3599777222
230,-100.137582615,589.476623535
231,-84.2121801203,274.952331543
232,-89.4870691354,150.661102295
233,-96.6717137001,126.55431366
234,-94.803627565,122.531402588
235,-94.8555379042,112.414825439
236,-88.7676775,101.987533569
237,-88.5719682022,150.5728302
238,-80.8550797309,122.888198853
239,-80.7623367201,63.345249176
240,-84.4652170745,294.541381836
241,-87.3388132357,147.525146484
242,-80.265646448,62.6313438416
243,-87.3909748505,119.483283997
244,-80.6321726538,43.4471130371
245,-89.8405513889,124.674743652
246,-102.019109438,836.919128418
247,-98.5439811186,406.551605225
248,-84.71832799,316.572723389
249,-90.7936756911,92.1863174438
250,-82.5211534826,143.852767944
251,-85.4401251763,287.003173828
252,-102.684390824,870.973571777
253,-86.5825229533,188.759048462
254,-88.0752286813,37.4947319031
255,-94.1373011303,85.0917816162
256,-86.685027217,290.68548584
257,-91.8465904759,23.3168792725
258,-98.592775552,406.830963135
259,-93.543916358,95.1899337769
260,-97.2286079033,173.495574951
261,-100.988129217,646.250366211
262,-98.1088256682,250.609924316
263,-100.536468351,729.312805176
264,-85.0796498518,361.274047852
265,-94.7529498787,78.6875839233
266,-88.6672651653,117.833572388
267,-100.843259767,644.994567871
268,-91.2305274706,23.8122177124
269,-96.1152928518,142.12121582
270,-97.8853122504,303.563903809
271,-100.637844761,732.144470215
272,-98.492939727,318.825164795
273,-86.9725916942,144.881561279
274,-83.764675246,240.358306885
275,-97.6802634075,297.732391357
276,-97.1769063368,192.702606201
277,-99.4932816596,611.719116211
278,-95.1664988907,109.790870667
279,-81.8292185132,127.508651733
280,-99.4422858611,593.886047363
281,-99.5953008762,566.937011719
282,-96.4151859362,143.960693359
283,-98.9796694945,502.079833984
284,-97.5347536801,276.120574951
285,-92.8792355521,105.43800354
286,-95.475365439,173.16569519
287,-97.073417951,182.441650391
288,-87.0696945013,195.245117188
289,-87.9600752435,52.8487243652
290,-87.0048354238,172.963760376
291,-101.807425677,822.206054688
292,-97.7320542756,286.411437988
293,-91.5364903273,26.6788082123
294,-92.5169590159,53.8080711365
295,-103.915396403,993.202331543
296,-84.1072298447,290.28012085
297,-81.3974519576,149.907150269
298,-85.235861266,369.935699463
299,-99.6458342001,541.484436035
300,-90.7422390995,75.0186843872
301,-93.884084422,81.9634475708
302,-98.6411948932,452.855194092
303,-101.033649036,659.330688477
304,-94.9074298435,112.406051636
305,-98.7354326991,471.790863037
306,-98.2462050926,268.028167725
307,-98.067646461,242.179244995
308,-89.7380565178,127.594200134
309,-93.8345184867,78.1688461304
310,-88.8186836681,139.972961426
311,-96.9695012583,148.050064087
312,-101.48619436,751.042297363
313,-93.1892581807,78.5982513428
314,-103.101641517,802.338928223
315,-81.1871211231,105.005081177
316,-82.3650078605,128.764465332
317,-104.05443,1216.66662598
318,-87.4952864153,120.404663086
319,-103.298997314,822.656066895
320,-81.0561077324,55.80859375
321,-91.7950313961,23.5321846008
322,-89.4364091419,170.195281982
323,-82.0548254779,82.0040283203
324,-97.1251989146,206.682846069
325,-101.084823911,674.331176758
326,-99.9338227984,542.134521484
327,-95.7737274526,154.952316284
328,-91.9495693505,17.8999538422
329,-88.1518698725,42.6182250977
330,-94.7040242126,91.2074279785
331,-80.0023267615,48.407787323
332,-100.293257163,613.773193359
333,-82.7292615275,167.763977051
334,-92.4138927444,42.3662757874
335,-100.740277363,681.88092041
336,-80.107296682,55.8262443542
337,-96.2642018397,135.234298706
338,-92.9303999251,118.068862915
339,-103.474161873,781.895996094
340,-84.2647192285,259.514648438
341,-87.2369481184,180.233825684
342,-87.2866916893,177.408599854
343,-81.3183682012,118.594268799
344,-94.9592371824,122.052688599
345,-101.851906589,826.646118164
346,-90.542183636,70.9385070801
347,-103.572945275,810.529663086
348,-84.8199222099,338.686981201
349,-96.4672321044,127.02066803
350,-80.3705811562,86.5202865601
351,-88.9223088513,119.697052002
352,-93.2923953105,52.5567817688
353,-80.2126832701,58.0272865295
354,-103.151159198,794.934997559
355,-91.1337943571,25.2572402954
356,-82.9336293023,159.274993896
357,-90.6407020938,40.5769309998
358,-92.9823650631,96.2322616577
359,-83.7121011779,221.26461792
360,-86.1688577497,152.902679443
361,-91.4340858315,24.1442337036
362,-101.661350076,760.739257812
363,-101.896365692,818.295959473
364,-95.5773473564,154.069030762
365,-101.759890511,815.083007812
366,-87.924593839,69.7644195557
367,-80.953310497,75.1263046265
368,-87.6409325066,43.4133071899
369,-89.5879232955,152.912200928
370,-102.238771609,868.386169434
371,-103.424683925,787.738525391
372,-81.22619346,124.17124939
373,-88.7163400727,108.457542419
374,-90.5903632259,89.8252410889
375,-89.0777288931,120.18888092
376,-85.5952455769,279.510925293
377,-85.8560481326,188.18913269
378,-104.028350161,1149.29394531
379,-82.5730437223,182.124191284
380,-88.6203909012,143.389953613
381,-99.1870716379,489.009552002
382,-102.146513518,864.949462891
383,-87.674925272,50.3334541321
384,-90.2510054346,114.530075073
385,-95.8225688616,149.231124878
386,-89.537687075,176.020614624
387,-94.4481479142,97.3663711548
388,-103.052639975,803.881835938
389,-93.3440215478,58.099067688
390,-88.9741179202,108.502250671
391,-98.8759119443,467.108642578
392,-84.0609702566,280.002807617
393,-88.5224565615,99.2642364502
394,-101.135990707,678.342651367
395,-81.7804710853,151.544006348
396,-101.710627557,764.579040527
397,-98.0241645542,249.783615112
398,-96.3146001335,150.288742065
399,-80.5287724691,77.0059585571
400,-99.0315494416,508.356506348
401,-89.3845765738,171.573440552
402,-90.9359680828,25.8693466187
403,-101.333978014,736.860107422
404,-80.7183464059,94.8375701904
405,-92.3111804999,37.757900238
406,-90.3418197019,90.7581481934
407,-87.7442854515,68.6477737427
408,-79.9494157911,48.3457946777
409,-103.950919343,1029.36108398
410,-102.903067674,796.157714844
411,-83.8172513919,215.659622192
412,-98.3908291902,323.936706543
413,-88.1805019276,75.4217453003
414,-102.46251476,907.824035645
415,-87.1088459784,191.676940918
416,-93.2408039092,89.9686889648
417,-92.2077224737,40.3342971802
418,-93.6464730155,49.117023468
419,-81.5927924465,139.374511719
420,-82.4692266984,142.790908813
421,-94.0374944398,72.5590744019
422,-95.7249023929,158.490783691
423,-82.6769530209,177.826980591
424,-94.3443836733,94.7915344238
425,-85.6998772755,274.560699463
426,-93.9359915387,74.3171615601
427,-101.524858695,763.349914551
428,-82.6249256523,146.929168701
429,-96.1648425804,137.190307617
430,-85.9596114976,189.742462158
431,-83.0376752185,185.151824951
432,-85.0295268974,333.6847229
433,-83.5068519976,193.756362915
434,-103.25013773,818.846252441
435,-91.0359650738,26.0151367188
436,-87.7813262972,80.9818191528
437,-85.3901518375,300.664703369
438,-96.7681729631,167.8072052
439,-85.8042525997,187.665328979
440,-100.433608568,675.783813477
441,-91.4849997123,28.6211471558
442,-93.7890651184,68.6879959106
443,-99.7812944338,516.310791016
444,-84.6212601292,279.221832275
445,-103.38120877,777.960205078
446,-85.3401625106,311.897399902
447,-103.802229081,895.799804688
448,-81.3579235332,150.601989746
449,-94.6536080878,89.0631103516
450,-90.8451058557,67.821647644
451,-100.086591357,574.669494629
452,-79.8966498713,41.9919471741
453,-83.9685186875,249.274139404
454,-96.3648504468,137.11706543
455,-102.812848422,823.395812988
456,-83.2479372914,163.366348267
457,-96.7199522281,131.215408325
458,-99.6864739054,516.522399902
459,-87.9984853243,43.2118492126
460,-84.5686755802,281.141723633
461,-86.0118513566,176.725646973
462,-95.3216656912,163.828659058
463,-86.7873942661,181.26461792
464,-93.3954874359,64.686630249
465,-102.95350133,796.218444824
466,-92.1040869709,22.9132022858
467,-95.2702123833,145.839004517
468,-96.5713289175,141.038894653
469,-98.7824797245,452.042358398
470,-83.3004541897,153.01109314
471,-79.84446,40.5494499207
472,-87.8895343322,96.2639465332
473,-97.8342360827,313.281555176
474,-84.1596448702,251.98197937
475,-103.200664398,795.38494873
476,-94.1889712982,100.370887756
477,-100.03601636,574.696716309
478,-87.0370535303,196.867675781
479,-86.4796499482,238.681060791
480,-88.0368697916,39.8950309753
481,-88.3060956831,74.6519088745
482,-97.4348186647,196.345611572
483,-90.6911356724,58.3300514221
484,-90.9862405066,25.7156963348
485,-95.9679294442,151.018447876
486,-81.6815827388,152.74382019
487,-95.3730804752,179.986846924
488,-86.0641814718,166.81262207
489,-99.3912992939,521.217651367
490,-81.4369535104,137.971710205
491,-92.7765086545,85.0920333862
492,-89.2850365227,146.75138855
493,-102.855622839,807.47277832
494,-83.9209292363,208.092727661
495,-86.1165169446,176.980743408
496,-89.9429937321,129.086242676
497,-95.0110477804,125.565177917
498,-103.713135032,854.132080078
499,-91.6398928145,24.3992424011
