,longitude,elevation
78,-108.687451722,2004.08850098
79,-77.8745543401,7.97675609589
80,-108.599468863,2030.3848877
81,-81.956279866,411.161529541
82,-110.659557344,1479.1217041
83,-89.1410636002,120.876747131
84,-78.7381399868,117.513435364
85,-91.5802417469,65.5269012451
86,-96.2559921686,255.754486084
87,-100.82496159,930.556762695
88,-95.1110942584,142.349761963
89,-111.42008121,1903.10046387
90,-94.8525792199,152.979187012
91,-79.4049161859,179.829818726
92,-108.354684,2182.04272461
93,-97.30912119,369.38494873
94,-108.186409924,2151.01708984
95,-93.8257222787,186.403274536
96,-94.0011979394,176.658111572
97,-81.7859572361,363.981536865
98,-115.80905837,881.830932617
99,-95.1989814121,150.462188721
100,-111.166693762,1725.57446289
101,-82.934729253,786.012268066
102,-104.452673443,1540.14477539
103,-84.5350093938,274.412414551
104,-79.5829216634,182.672225952
105,-103.002934942,1174.93347168
106,-103.943608328,1373.70471191
107,-87.2808577509,215.95223999
108,-112.528874059,1568.31555176
109,-86.3726763289,226.840362549
110,-90.9112895247,64.2700271606
111,-95.9926797511,214.403686523
112,-99.6902199683,558.411193848
113,-116.840854613,614.217834473
114,-111.082614823,1653.72119141
115,-105.172549476,1773.86315918
116,-87.7822904644,209.245758057
117,-98.6246671555,479.024719238
118,-97.6595792075,373.816955566
119,-89.3489710728,104.497665405
120,-101.437288789,1059.60571289
121,-88.9749168855,129.485931396
122,-99.4784263015,651.051757812
123,-91.2435323808,53.5793685913
124,-80.5275285999,218.066146851
125,-104.535706936,1495.26977539
126,-80.0256054927,258.4581604
127,-99.3066415227,580.296691895
128,-110.489838324,1521.04992676
129,-78.1790774856,49.417011261
130,-100.033233882,653.898193359
131,-93.1045532086,124.504219055
132,-113.722686511,1185.70239258
133,-116.926696461,610.009033203
134,-105.435851355,1923.82861328
135,-92.1925345972,77.6358108521
136,-113.683745172,1099.35241699
137,-98.8009326313,532.421508789
138,-113.278050493,1645.88574219
139,-97.5716837933,370.714569092
140,-77.9000223854,7.40404605865
141,-78.5827919685,111.421707153
142,-107.297574364,1730.88781738
143,-113.122861113,1708.58691406
144,-113.595608823,1175.92407227
145,-110.156277709,1596.01745605
146,-103.0863923,1157.48608398
147,-97.048794408,315.566619873
148,-109.838955275,1666.8203125
149,-91.326473423,52.4227600098
150,-101.876857875,1110.35620117
151,-111.920497619,2176.90136719
152,-85.3313846073,553.740356445
153,-101.261927811,1031.04919434
154,-78.5787304641,87.8392333984
155,-80.2920169362,237.616378784
156,-107.556482716,1836.10131836
157,-112.700891037,1752.37207031
158,-116.583520173,542.282836914
159,-112.869805425,1598.37963867
160,-98.0941706081,438.885406494
161,-80.8369989135,258.488128662
162,-88.4723440597,158.910003662
163,-86.9550468039,205.692840576
164,-77.9296331028,17.8290958405
165,-105.260306877,1793.58105469
166,-111.674124921,2121.63525391
167,-84.1877659836,314.069824219
168,-115.463095264,856.173950195
169,-105.699240266,2166.44799805
170,-96.3431303536,261.324066162
171,-91.1605434254,58.671081543
172,-93.7379359561,213.15071106
173,-104.202810025,1385.26391602
174,-103.253163863,1222.05859375
175,-78.3548483542,46.8434410095
176,-90.2761129477,62.7460098267
177,-81.3460285105,327.961975098
178,-79.4939233072,187.327362061
179,-87.9589164986,181.370742798
180,-92.4468272835,97.7678756714
181,-87.8701975382,185.214660645
182,-80.3765143394,239.7759552
183,-96.7836491798,291.645324707
184,-78.9625202119,79.2796783447
185,-99.0627006782,471.095703125
186,-93.0229054497,199.087768555
187,-109.123948986,1915.67578125
188,-99.5514389743,604.564758301
189,-98.7128461077,511.816497803
190,-106.136094206,1970.6854248
191,-83.4104775965,363.339477539
192,-113.89573749,1245.53601074
193,-116.669266373,559.598449707
194,-95.2868501845,164.084838867
195,-99.2182465179,539.096008301
196,-89.4949798546,103.059799194
197,-78.5635832053,61.5870666504
198,-101.52519175,1072.25964355
199,-98.359053786,456.735931396
200,-102.487867737,1231.05078125
201,-93.1885204974,111.222221375
202,-92.2750988392,89.7794113159
203,-82.5827769389,636.481750488
204,-80.9207892302,278.883666992
205,-110.828656508,1523.62536621
206,-81.0045288855,307.418029785
207,-114.443615882,213.904541016
208,-100.121441742,689.41796875
209,-105.96177353,1891.94885254
210,-89.2114375099,95.7781906128
211,-116.413677426,643.867553711
212,-108.101573974,2116.90405273
213,-97.395946442,380.645385742
214,-114.576396784,176.566452026
215,-114.619548431,169.006561279
216,-99.3934436079,583.813720703
217,-85.5962934323,318.053710938
218,-94.1737164504,149.09085083
219,-100.562479753,858.297424316
220,-109.514963787,1758.83850098
221,-89.864115187,80.4957580566
222,-94.684610393,192.688735962
223,-104.61869219,1454.98571777
224,-81.5233246728,410.929718018
225,-104.030038429,1318.41931152
226,-109.677071936,1731.7878418
227,-107.469704945,1808.07348633
228,-95.7275778662,200.302444458
229,-93.479622455,112.461631775
230,-85.2554704885,591.854003906
231,-79.0723858551,182.066268921
232,-83.6737581154,309.260162354
233,-82.1171333818,462.517852783
234,-82.2047492852,470.047424316
235,-110.744086241,1506.09558105
236,-93.4026551105,119.410118103
237,-104.909338207,1682.62231445
238,-86.8090267732,142.309738159
239,-95.3747004459,183.555633545
240,-79.6719111078,200.24206543
241,-88.3044137947,167.084976196
242,-90.5332345143,60.3024711609
243,-101.788823142,1109.453125
244,-96.1688277408,260.251739502
245,-102.053013049,1162.15356445
246,-106.715091385,1558.45678711
247,-77.954288094,17.1091079712
248,-116.497806045,557.278747559
249,-84.6222261126,273.736297607
250,-114.355960007,266.564117432
251,-94.3459799064,183.392837524
252,-82.7584553759,729.284118652
253,-85.6810626143,305.041748047
254,-83.1807965975,433.031097412
255,-95.5511486656,207.476821899
256,-88.8053291712,156.997451782
257,-96.5184944272,292.930084229
258,-78.1246649013,44.4296951294
259,-109.352630906,1781.35253906
260,-84.3595377976,277.245819092
261,-103.597595026,1223.18334961
262,-100.474273339,818.736755371
263,-111.837310269,2173.66064453
264,-114.133422303,692.524414062
265,-89.6405629708,120.40045929
266,-78.0307299036,28.1175842285
267,-102.749723763,1287.52880859
268,-83.2139889741,383.908508301
269,-89.5678081369,91.638671875
270,-96.0811133204,254.299041748
271,-78.0721838156,41.3461875916
272,-107.806271593,1954.15612793
273,-104.82162187,1596.17236328
274,-102.401485832,1219.69311523
275,-101.964931668,1122.07507324
276,-95.4629170515,197.659088135
277,-95.9042453491,201.194839478
278,-77.9759401351,17.3078041077
279,-115.547694665,833.97857666
280,-95.0231888532,173.799041748
281,-102.228816203,1198.89160156
282,-88.0469309805,183.753143311
283,-110.404896251,1513.19238281
284,-104.997065008,1637.57092285
285,-108.990976082,1946.48950195
286,-87.6076955983,195.867385864
287,-83.5847362142,350.025848389
288,-90.7439512142,94.0143585205
289,-102.662102965,1245.71923828
290,-93.6501698552,167.172409058
291,-83.9350209166,297.16583252
292,-100.912070837,963.781433105
293,-116.246238159,610.229370117
294,-103.511282756,1200.26403809
295,-90.188254082,61.3001098633
296,-105.348074215,1881.86560059
297,-108.435079745,2145.90161133
298,-110.235128211,1573.56945801
299,-101.086782201,996.100463867
300,-98.9761252232,480.046905518
301,-110.574818994,1494.01281738
302,-93.2738537589,132.305801392
303,-111.507098606,2013.03076172
304,-102.14110188,1184.47094727
305,-113.200488615,1651.24890137
306,-98.4475891406,475.519073486
307,-109.433825433,1789.25024414
308,-90.3636349321,63.426158905
309,-83.3320185422,309.430725098
310,-82.8465441847,802.831115723
311,-115.721422,946.75592041
312,-84.2732113386,290.107208252
313,-113.622116796,1100.24511719
314,-109.758041711,1731.92431641
315,-93.9135286953,149.81111145
316,-87.1931635714,226.840408325
317,-92.4150233946,83.5208816528
318,-87.4561610368,232.766555786
319,-97.1368551876,339.481018066
320,-101.613081884,1067.51647949
321,-77.8763874431,8.59101676941
322,-113.449385443,1429.83874512
323,-92.9403215686,111.5885849
324,-105.523638166,2010.73742676
325,-80.6782503386,242.485305786
326,-96.6952646872,281.678405762
327,-115.035163461,837.149597168
328,-107.98273932,2022.65087891
329,-106.964489392,1639.94909668
330,-112.096721773,2150.4375
331,-86.1948967893,207.380996704
332,-94.0874745712,127.883056641
333,-97.4838061615,380.898071289
334,-107.923838971,2012.84753418
335,-81.434672579,339.184417725
336,-108.773356558,1974.65454102
337,-116.329936033,693.020263672
338,-84.7981669391,510.201019287
339,-97.2229708548,370.651641846
340,-103.425119182,1211.13146973
341,-94.9376313401,158.49458313
342,-116.755044552,584.950317383
343,-85.0297332189,542.483032227
344,-113.635781559,1074.81323242
345,-78.2376491158,42.6635475159
346,-83.0819148399,571.236083984
347,-115.378457012,833.239440918
348,-102.91942993,1173.39257812
349,-114.166328896,516.254272461
350,-92.7711872157,88.7452392578
351,-80.1145403668,287.280181885
352,-90.7692948289,107.308670044
353,-109.596045958,1724.14904785
354,-78.413276013,45.4527168274
355,-79.2270576222,212.905288696
356,-84.7096619354,498.428649902
357,-100.650671431,889.294921875
358,-84.9538631378,541.968566895
359,-100.29785718,718.766540527
360,-111.250768068,1764.30578613
361,-92.5277057558,80.0218658447
362,-100.737828415,921.172180176
363,-108.856938436,1959.8046875
364,-107.382847131,1766.06445312
365,-91.4093665082,55.3778419495
366,-92.3889805612,90.9443511963
367,-107.643130612,1882.49304199
368,-78.2962981946,52.4268684387
369,-79.1380336566,179.038330078
370,-86.4615432426,211.476303101
371,-106.627077667,1546.54699707
372,-114.775942113,426.378112793
373,-99.7706149578,594.275939941
374,-80.4520580766,251.104095459
375,-102.574463781,1241.81726074
376,-88.6380006168,167.550506592
377,-100.999236867,980.145446777
378,-86.1063791559,206.087371826
379,-112.008605426,2144.96606445
380,-92.1051016259,75.0569076538
381,-104.733916129,1442.51660156
382,-88.2186267484,172.974243164
383,-103.338987744,1231.6895752
384,-78.0011275775,20.5909137726
385,-94.6005532769,152.836624146
386,-78.8065334567,93.3516693115
387,-90.8281093642,65.5690002441
388,-90.4511387359,60.0998458862
389,-115.121731969,726.786499023
390,-117.01257,697.319458008
391,-82.3795436794,721.760070801
392,-106.881405034,1737.08874512
393,-85.4202536831,320.666412354
394,-96.9604144757,319.88671875
395,-81.8738665068,352.141418457
396,-106.541438239,1646.66003418
397,-95.6393689828,193.04359436
398,-87.0361887303,199.524475098
399,-84.447260472,257.48739624
400,-82.4639840363,670.169006348
401,-83.4964851286,373.24520874
402,-114.68865415,273.617645264
403,-88.7207479596,169.93296814
404,-98.536126978,464.501678467
405,-113.534692326,1367.87585449
406,-85.1056758267,577.964599609
407,-91.6677489479,70.7163467407
408,-96.8720330594,297.888977051
409,-115.208275299,611.344116211
410,-99.144127232,498.907592773
411,-115.633781284,995.447753906
412,-114.948569884,656.381774902
413,-91.077506601,58.8943977356
414,-106.79827235,1751.25109863
415,-91.9301977343,71.7703018188
416,-113.03972502,1691.95373535
417,-114.121999739,782.376159668
418,-83.7626855885,304.349517822
419,-85.844544417,173.034515381
420,-105.874287705,1952.61340332
421,-107.130512953,1708.29650879
422,-114.065845857,1025.42980957
423,-99.6154367144,563.693725586
424,-86.0180245543,226.79095459
425,-114.144824948,603.638183594
426,-86.8869206988,147.560150146
427,-86.7280508507,158.798202515
428,-89.0586124129,121.600288391
429,-112.356763752,1804.99304199
430,-77.8727243925,8.31151390076
431,-79.8487113083,252.454208374
432,-97.9204578884,409.159301758
433,-88.1327991153,175.740219116
434,-109.054521355,1923.01965332
435,-92.0176559622,73.4170761108
436,-106.215531484,2068.10864258
437,-109.91981262,1624.7142334
438,-110.00196854,1613.91015625
439,-114.27204855,346.1746521
440,-108.931228131,1958.9552002
441,-92.3340597967,92.516960144
442,-105.786818397,2044.9317627
443,-80.7535017216,236.99887085
444,-112.954298597,1589.34875488
445,-113.98216017,1089.51135254
446,-87.3685236124,253.120300293
447,-104.705640191,1411.50280762
448,-108.515535568,2072.64941406
449,-78.6168637628,77.6769561768
450,-81.6110956111,567.106811523
451,-86.2837941302,181.295089722
452,-78.7045703437,109.013450623
453,-102.315135287,1217.06896973
454,-90.0173323435,72.8541030884
455,-86.5503947289,186.142425537
456,-109.273752808,1817.23583984
457,-101.349527835,1053.63220215
458,-81.0882178325,243.896728516
459,-112.270548055,2064.40332031
460,-107.047525379,1686.66064453
461,-86.6392306456,137.715148926
462,-97.7468659456,412.746826172
463,-80.2032863968,286.232086182
464,-88.8901453841,113.43132782
465,-82.6704185253,676.592895508
466,-107.729805534,2047.35632324
467,-78.5083699509,63.0619850159
468,-81.1718560251,284.582244873
469,-113.361854737,1540.88085938
470,-94.5157382267,145.920089722
471,-81.2573926102,300.45980835
472,-96.6068797226,277.326690674
473,-79.9366523454,262.511230469
474,-90.9944219523,62.4999504089
475,-114.1941285,425.044128418
476,-87.1149045311,212.655960083
477,-85.9296932142,176.889404297
478,-98.0072992054,424.949127197
479,-96.4302421802,251.089248657
480,-94.2599234801,150.236358643
481,-92.853093588,99.0020675659
482,-106.378850216,1969.96630859
483,-110.087071374,1599.67944336
484,-115.984318359,667.492370605
485,-112.184299935,2055.73901367
486,-89.2758525509,93.5833892822
487,-78.5359530673,63.7389144897
488,-94.4308804127,121.667785645
489,-99.8568139021,628.459289551
490,-103.169801957,1223.22497559
491,-109.195253364,1827.95056152
492,-103.857148832,1308.77124023
493,-78.4717816673,64.1028594971
494,-87.5364696087,245.787826538
495,-87.6950083201,175.744155884
496,-102.835877315,1211.19506836
497,-101.700959059,1096.97338867
498,-92.4154668695,102.887908936
499,-88.3894349085,164.684127808
