,longitude,elevation
290,-77.2741880817,55.8398704529
291,-80.2539537764,682.210998535
292,-85.3056503502,224.644195557
293,-89.2920689053,162.536193848
294,-89.1796726354,165.618530273
295,-86.6501925465,194.202407837
296,-80.1535517655,757.998901367
297,-83.8557881591,272.964660645
298,-76.6528155063,26.7885341644
299,-87.3950639868,136.367553711
300,-77.9969311105,121.107704163
301,-87.1344432022,141.743560791
302,-86.575605217,236.39982605
303,-81.2145212177,733.407104492
304,-81.0588509541,761.013793945
305,-77.802930514,82.9111022949
306,-86.3884100751,169.975082397
307,-87.8372929704,141.697418213
308,-89.4368717969,136.456237793
309,-87.9480105275,115.771759033
310,-76.5556760406,28.4069023132
311,-81.6066098066,266.013946533
312,-84.7909966941,248.738967896
313,-86.1395680361,208.109939575
314,-84.641703902,252.857620239
315,-83.0008342809,196.94317627
316,-78.3501382008,123.952438354
317,-80.4973242925,588.573791504
318,-81.3914891726,384.980743408
319,-78.9567354926,448.187255859
320,-77.3470553154,44.644908905
321,-77.8886199393,100.052024841
322,-81.5654566419,218.983032227
323,-82.0694669755,247.426528931
324,-80.9496017285,624.027160645
325,-79.6990746628,396.868133545
326,-85.7854272516,139.454849243
327,-76.4378743223,5.88361263275
328,-78.9858476825,408.078125
329,-88.5761485584,127.631828308
330,-76.4254217037,5.78552770615
331,-84.0972348036,276.526367188
332,-77.4501748111,54.6950531006
333,-81.9619099249,213.658325195
334,-81.2622115794,523.872802734
335,-86.0305234629,241.026916504
336,-85.1600079717,247.673919678
337,-84.2399024285,288.183563232
338,-78.8138769284,420.023681641
339,-80.2171359651,734.234863281
340,-80.3470617396,554.36138916
341,-90.6402643471,140.409042358
342,-79.4181237145,320.573303223
343,-76.9804709704,24.3751621246
344,-83.2614155475,323.389953613
345,-78.7765826889,244.096405029
346,-84.679140007,253.949615479
347,-82.536317485,200.714050293
348,-81.3740858995,316.758300781
349,-78.1401072668,150.685836792
350,-79.2933662342,557.810546875
351,-79.2613837114,543.877746582
352,-87.0970158949,154.473419189
353,-76.5197452724,14.0766763687
354,-76.5377045462,23.4774894714
355,-80.5283508406,707.493408203
356,-87.3580929941,127.908233643
357,-85.9579159272,266.595306396
358,-85.4916683098,210.545639038
359,-79.3227228204,529.19329834
360,-89.7657769056,142.098724365
361,-81.9993580853,212.820266724
362,-87.6180100167,156.063156128
363,-85.2326645113,230.166290283
364,-80.6585064003,751.168029785
365,-87.8742961635,127.445030212
366,-86.9103676969,146.810333252
367,-90.0127845235,181.851318359
368,-86.1769992171,191.761306763
369,-86.6873446211,161.222991943
370,-82.8337373991,260.54309082
371,-80.1162992984,491.583770752
372,-87.171871649,139.200149536
373,-88.1287194628,116.08921814
374,-79.3485374876,451.672424316
375,-76.6311607068,39.5997161865
376,-83.891567133,301.368591309
377,-84.8281513519,258.772766113
378,-76.9094493457,30.7590026855
379,-86.1324408207,211.767105103
380,-89.365289892,142.227294922
381,-88.388757866,118.16242218
382,-90.1957646449,133.984329224
383,-80.4036806075,628.983459473
384,-79.4402401577,299.513031006
385,-83.8200007904,244.117492676
386,-90.2319575425,144.997909546
387,-90.6688165592,149.564575195
388,-83.0542840007,260.352386475
389,-88.9133230971,140.192840576
390,-79.9758230339,447.24230957
391,-80.1883473797,716.827270508
392,-80.0813525792,513.087646484
393,-86.2036363924,172.543762207
394,-85.6030503785,186.564315796
395,-77.380363565,46.0729904175
396,-90.4193947502,190.27432251
397,-81.5062782485,219.915145874
398,-86.1661903125,203.239151001
399,-82.9892492032,198.491653442
400,-85.8529902863,189.102340698
401,-79.7536836824,373.950927734
402,-83.2954619058,336.456604004
403,-88.9506432406,152.769989014
404,-82.6473932,221.923416138
405,-87.2091880235,162.495803833
406,-84.3459982564,308.104125977
407,-84.9379778896,245.946121216
408,-76.8501785023,24.713558197
409,-89.4726760161,140.618331909
410,-88.613606011,129.449829102
411,-85.8192028237,128.507781982
412,-81.8202403082,214.725402832
413,-86.3515816377,235.38079834
414,-88.2034797013,117.664718628
415,-89.9756962018,175.039031982
416,-90.1232788549,130.422302246
417,-83.1007566763,313.550811768
418,-82.3869504479,206.332397461
419,-78.1744822155,143.428359985
420,-78.0785701761,137.716033936
421,-86.7616752545,163.913574219
422,-85.1963326847,237.905151367
423,-78.3133103967,123.818519592
424,-87.2836470919,155.902496338
425,-86.1032270303,187.368057251
426,-83.5009621296,213.925750732
427,-79.2355811424,570.701843262
428,-84.4199986398,286.279754639
429,-76.8798069146,19.9043121338
430,-83.0915071572,290.035461426
431,-82.7592622443,197.022598267
432,-83.0756378556,307.1769104
433,-77.7680511404,126.071334839
434,-79.2850187744,509.318359375
435,-76.6744840307,20.2284812927
436,-78.5927577862,214.548858643
437,-82.4992822141,212.419448853
438,-89.4010764203,150.094360352
439,-83.0633077294,304.493225098
440,-82.0344684614,238.372802734
441,-82.5733477465,213.858795166
442,-81.0960831191,775.468078613
443,-90.1600173226,126.869522095
444,-90.4568007321,183.421859741
445,-88.0545179202,153.333435059
446,-83.4708690508,219.08140564
447,-77.9698310596,112.245628357
448,-85.5288823941,211.52230835
449,-81.2632875981,538.53125
450,-77.4785582113,58.8267745972
451,-85.7133598482,152.087020874
452,-87.655437425,127.564918518
453,-88.3145863799,149.464782715
454,-79.5951038256,696.836242676
455,-78.6649883432,200.211593628
456,-83.1880408698,321.492126465
457,-81.2198586968,755.387695312
458,-87.3208716944,141.015075684
459,-79.5326630654,459.937805176
460,-88.240640255,123.334632874
461,-76.4301846556,4.69678783417
462,-85.3800469966,225.436187744
463,-78.8875135728,485.963104248
464,-86.3151012239,165.441268921
465,-77.8615791954,106.122871399
466,-85.6410281615,161.214172363
467,-82.9540773915,229.283721924
468,-79.2353273039,554.651733398
469,-83.9632935983,302.411834717
470,-77.127417016,35.4864044189
471,-86.2782649665,223.973175049
472,-76.5740718089,19.0228805542
473,-86.724492901,161.208084106
474,-90.3443047732,150.545547485
475,-76.4024405909,4.2926697731
476,-81.3204702089,478.219390869
477,-90.2691394101,143.296020508
478,-82.6844083713,258.710968018
479,-81.2327928048,659.742614746
480,-80.2856795935,624.570007324
481,-79.1190228881,488.696746826
482,-83.02588284,242.107330322
483,-88.0913426294,117.105278015
484,-88.7259860771,143.580810547
485,-79.3688077348,428.892944336
486,-87.4319789667,129.454818726
487,-79.1665368426,514.653869629
488,-89.6948265756,138.662384033
489,-88.4262409637,131.971466064
490,-83.6054705362,201.565124512
491,-81.5760818859,183.621551514
492,-80.8760999715,434.901123047
493,-81.2119458615,741.070739746
494,-82.9656689045,237.240463257
495,-86.3507697759,237.857543945
496,-77.6639411115,80.0450515747
497,-79.6673895281,473.78338623
498,-77.412953808,48.4715194702
499,-90.0864870299,129.172714233
