,longitude,elevation
166,-95.9111769877,292.991882324
167,-80.7584057069,314.51272583
168,-111.403638557,1821.75134277
169,-88.0113349981,184.065063477
170,-96.0194525429,329.91708374
171,-111.478497868,2116.91674805
172,-110.257122856,1982.14746094
173,-74.6314815951,263.936767578
174,-121.614849189,4.36024045944
175,-120.560893964,1919.77807617
176,-114.360118114,1813.38244629
177,-91.5451461505,216.241775513
178,-105.822062568,2185.72143555
179,-92.6400251069,295.7784729
180,-92.7494611036,299.462432861
181,-114.83637498,2018.6361084
182,-101.880381167,1000.027771
183,-122.258707151,-0.997344255447
184,-119.005380637,1282.20825195
185,-101.178506704,908.331665039
186,-98.427163714,578.06652832
187,-74.2119156118,46.3271331787
188,-113.383157004,1285.79797363
189,-80.7004480656,263.276794434
190,-110.155617683,1980.44348145
191,-108.390419861,2087.26025391
192,-107.745278117,2152.62988281
193,-101.201942774,926.248779297
194,-109.235817241,1957.71582031
195,-120.749916305,1351.19311523
196,-101.093391084,918.994750977
197,-91.1091686296,215.969116211
198,-119.955787135,1486.81298828
199,-105.306281443,2397.15600586
200,-76.8783940762,158.576065063
201,-106.007300248,2317.09570312
202,-108.926031759,1975.98962402
203,-112.963293644,1362.95336914
204,-114.728369223,1745.44604492
205,-107.532415686,2058.42797852
206,-120.831182708,1057.63623047
207,-113.59860809,1286.90319824
208,-79.2159481251,496.405212402
209,-120.455968599,1906.27819824
210,-96.503453671,347.138153076
211,-112.681980164,1287.17858887
212,-121.199527664,104.578536987
213,-96.277011714,355.571746826
214,-97.0221282854,446.323760986
215,-79.6504240349,439.221801758
216,-93.0777616181,268.342193604
217,-85.9983321697,237.693008423
218,-102.526133628,1190.52001953
219,-76.486497662,191.663192749
220,-106.349244461,2253.9387207
221,-111.982066094,1287.56103516
222,-103.267120955,1357.99084473
223,-115.64761403,1713.33178711
224,-90.7833863973,233.216156006
225,-119.246337917,1265.10510254
226,-87.0337728083,203.153503418
227,-114.944407024,1736.42419434
228,-92.5305164536,285.688018799
229,-121.056578015,472.766082764
230,-121.127287205,256.401641846
231,-86.1077252407,233.0493927
232,-107.206693443,2039.01135254
233,-79.4331337521,350.126098633
234,-121.422147273,15.3134632111
235,-92.8588842505,254.972335815
236,-117.948209094,1407.77636719
237,-88.6311923896,209.908996582
238,-80.4107028594,342.729156494
239,-92.3114897953,283.635894775
240,-112.876400413,1426.13439941
241,-118.263515677,1388.20568848
242,-82.1780041685,238.822769165
243,-81.654902321,363.621734619
244,-115.732355753,1569.02807617
245,-117.062159101,1377.24108887
246,-106.878900686,2033.68823242
247,-92.0924924899,253.747161865
248,-76.9777462245,297.960083008
249,-106.17800234,2479.8815918
250,-119.54784462,1348.29968262
251,-113.922325748,1284.66918945
252,-101.284935536,923.128479004
253,-94.2192879818,339.828491211
254,-109.774681332,1914.37365723
255,-100.259849769,795.030761719
256,-97.5626145499,496.433563232
257,-116.499439247,1422.70263672
258,-87.2524639161,182.304382324
259,-109.029380299,1937.59387207
260,-111.158194921,1969.54736328
261,-120.350760644,2211.34204102
262,-84.7345495614,283.15612793
263,-80.6248358135,306.309539795
264,-96.3203618908,361.679779053
265,-112.474722279,1284.22827148
266,-95.2016813542,393.404052734
267,-85.5601384049,251.986022949
268,-78.7021388657,438.330871582
269,-89.3940025989,209.416519165
270,-109.883931497,1968.61071777
271,-82.8297000066,215.480209351
272,-91.7640577389,245.235198975
273,-111.235859314,1906.37121582
274,-98.6344184906,601.339782715
275,-76.38081737,172.713821411
276,-86.5318182721,242.529769897
277,-101.450794062,943.909362793
278,-100.876270073,871.689575195
279,-119.851428724,1442.32995605
280,-104.236774095,1605.19763184
281,-78.4992555554,578.257446289
282,-116.105670288,1495.89050293
283,-77.0837273435,392.936767578
284,-77.9971183387,455.007843018
285,-102.846544349,1266.93273926
286,-99.8862780582,744.687072754
287,-117.418260373,1494.88574219
288,-114.280473374,1869.01965332
289,-105.398820029,2518.44775391
290,-102.63288975,1223.84069824
291,-114.43989652,1741.90344238
292,-106.660782389,2203.11254883
293,-85.4505465557,262.531677246
294,-119.086990174,1255.0579834
295,-83.5415797942,191.450149536
296,-115.155745537,1715.50915527
297,-95.310896835,357.842590332
298,-100.462141578,815.849365234
299,-75.3166577921,285.964935303
300,-105.722608971,2189.02783203
301,-87.5805189171,184.662612915
302,-87.3618134885,184.405227661
303,-74.315803127,52.1308784485
304,-116.401532381,1549.87548828
305,-118.222943322,1334.07714844
306,-105.916760344,2213.65087891
307,-75.1333740028,117.711006165
308,-102.953442274,1256.86999512
309,-118.47151381,1211.32092285
310,-118.049174779,1296.35131836
311,-115.460490589,1654.10510254
312,-121.271647785,48.9277229309
313,-94.7648421985,407.724395752
314,-105.541239754,2236.67578125
315,-79.9764508332,433.170227051
316,-93.5141702427,291.059967041
317,-88.9582383898,188.461791992
318,-88.8492225975,188.472045898
319,-121.521616308,5.75242424011
320,-98.9428502994,636.791992188
321,-78.0951024705,432.709594727
322,-118.678392103,1204.6463623
323,-90.6713653783,227.214172363
324,-104.561288336,1771.5246582
325,-119.166726498,1596.40466309
326,-121.952706498,30.9892730713
327,-102.739693415,1228.65795898
328,-120.909737257,917.477722168
329,-82.9343953182,186.487075806
330,-118.005195732,1342.94970703
331,-105.208992007,2299.27709961
332,-82.2859266423,244.821899414
333,-95.420111958,394.087738037
334,-76.4616461434,163.934768677
335,-82.0700442432,224.027770996
336,-84.5158449373,267.711334229
337,-75.8431242682,448.475494385
338,-111.406896722,1819.28540039
339,-95.6112725298,345.56439209
340,-97.1302245066,459.68737793
341,-77.5045522631,257.834381104
342,-114.03024792,1334.32336426
343,-112.190800654,1283.25549316
344,-91.9830057263,257.44543457
345,-101.234134689,916.117370605
346,-100.565525025,828.871032715
347,-84.1878699096,236.783874512
348,-84.2971835326,217.805175781
349,-96.6012222773,344.089324951
350,-85.2313570359,285.553619385
351,-85.7793000707,236.024520874
352,-100.772524271,856.840698242
353,-94.1118705194,307.533325195
354,-92.9682941978,271.015228271
355,-80.3021865772,355.282684326
356,-105.632356222,2191.29614258
357,-77.2996839999,529.006408691
358,-91.2178659229,223.780105591
359,-110.065705117,2051.68994141
360,-120.247955733,2006.9161377
361,-90.261444231,202.580612183
362,-90.8919373051,215.454406738
363,-106.446136144,2211.38208008
364,-103.586638648,1459.09777832
365,-87.7965385012,212.240249634
366,-82.6119070802,190.927429199
367,-110.785429676,2260.91235352
368,-103.911711313,1542.59313965
369,-98.2110580914,571.300720215
370,-79.1074508929,484.543121338
371,-99.4775676507,698.605895996
372,-95.5293248305,376.248199463
373,-85.669723028,260.402191162
374,-120.046442022,2056.42114258
375,-118.753260857,1192.42907715
376,-120.147761368,1770.86218262
377,-119.747095667,1341.94836426
378,-108.064081335,2041.72424316
379,-102.419336265,1108.00073242
380,-102.310876627,1124.04797363
381,-74.9545838225,147.596435547
382,-94.8740478758,394.371765137
383,-116.304223458,1787.40246582
384,-106.092583935,2396.5390625
385,-89.0672541811,194.765716553
386,-93.187248685,251.939285278
387,-74.1086034791,14.1900310516
388,-86.928276167,231.146011353
389,-79.005851744,443.040130615
390,-103.370505813,1358.74121094
391,-83.0353532737,177.744338989
392,-100.166281942,780.911132812
393,-88.3237831091,168.839981079
394,-96.9144202535,399.72567749
395,-85.0168372386,314.068786621
396,-78.8105382917,430.579162598
397,-112.372733026,1280.73120117
398,-78.4017065688,399.323547363
399,-115.360983656,1610.82714844
400,-82.3941559349,245.989364624
401,-106.769827188,2056.2409668
402,-108.17146894,2047.77172852
403,-99.0485135074,648.968933105
404,-98.5314540837,590.264465332
405,-121.87544786,21.5409698486
406,-74.4203391174,90.8910980225
407,-86.6310932063,252.25579834
408,-79.0227557487,408.520782471
409,-121.343647933,47.3721160889
410,-101.342213239,929.292114258
411,-88.4251903902,174.214630127
412,-104.453357879,1719.46582031
413,-116.001140537,1684.66467285
414,-74.00597,5.48758554459
415,-83.440143201,191.124862671
416,-121.797259657,17.3170814514
417,-119.346102943,1282.97753906
418,-81.2254817041,365.104217529
419,-104.345085613,1651.67114258
420,-81.1167779292,343.950164795
421,-78.596910691,591.180114746
422,-109.975664102,1993.10217285
423,-120.010270944,1757.95080566
424,-115.558091796,1608.31726074
425,-108.716067275,2010.5390625
426,-80.8540203326,300.553924561
427,-83.8600015361,204.506835938
428,-100.072830783,768.828552246
429,-90.6769260914,225.358566284
430,-76.1651525926,260.112030029
431,-113.275436576,1291.04797363
432,-116.810226387,1380.5098877
433,-117.143203599,1381.74304199
434,-83.6431118597,192.373352051
435,-108.49989279,2091.51367188
436,-96.1974329457,366.749847412
437,-84.4065086581,241.845916748
438,-110.678664371,2226.76513672
439,-97.3464194096,473.693359375
440,-89.6116169942,203.374633789
441,-80.5193315886,300.227630615
442,-120.958784577,665.53527832
443,-86.324079905,243.874191284
444,-99.2641432572,673.451965332
445,-76.5673045716,240.410125732
446,-119.449018107,1499.73303223
447,-118.539685747,1228.24194336
448,-74.7390361656,252.610153198
449,-101.77454843,988.157104492
450,-96.8068973259,391.694763184
451,-87.9041870836,212.024139404
452,-122.302349422,85.1808776855
453,-115.8169673,1544.96826172
454,-107.316264851,2129.11572266
455,-106.552837031,2328.55615234
456,-94.9832565263,399.635986328
457,-101.986155231,1015.70147705
458,-100.668985979,853.252929688
459,-100.3588358,803.792236328
460,-111.322611277,1898.62719727
461,-97.2383216576,470.902526855
462,-94.0047688913,294.936950684
463,-90.0460906834,197.11668396
464,-84.6251920215,266.870117188
465,-78.9189538984,558.162780762
466,-111.88813069,1297.50817871
467,-83.2375567797,184.492843628
468,-117.680885293,1397.10791016
469,-112.578162916,1285.36755371
470,-103.8033154,1517.18115234
471,-86.7302611778,261.776702881
472,-106.263555753,2383.10351562
473,-93.2967280731,247.625396729
474,-75.2277434847,165.688156128
475,-85.3409478346,275.68838501
476,-91.4357048847,241.175521851
477,-89.2852223057,203.504241943
478,-96.1133167728,339.280578613
479,-82.5030261144,190.636810303
480,-87.4711652725,182.477096558
481,-99.9794961891,756.187927246
482,-120.66571443,1596.08105469
483,-80.0850938074,399.682800293
484,-122.324252616,-0.272094547749
485,-88.7402071492,199.203048706
486,-114.519808946,1902.70947266
487,-97.7787808853,523.336181641
488,-75.7354151487,410.868713379
489,-101.31048814,926.678100586
490,-105.454683251,2617.04052734
491,-98.7373061005,614.196960449
492,-76.273286237,267.768920898
493,-121.007731351,602.184082031
494,-74.5257773886,179.778076172
495,-111.081451934,2107.40576172
496,-94.4375004736,388.893249512
497,-108.280945126,2118.88354492
498,-77.7000429166,323.313079834
499,-89.1762696265,196.972702026
