,longitude,elevation
183,-112.049876656,1653.38354492
184,-101.848399478,1140.16003418
185,-104.269297869,1616.00769043
186,-81.5755415781,244.042373657
187,-89.5529580095,169.14414978
188,-88.6368202302,177.988754272
189,-79.5270787827,353.030914307
190,-109.123849956,1486.52392578
191,-89.0213412741,162.759475708
192,-81.739633457,318.42364502
193,-95.9867647693,324.511322021
194,-93.9046416455,266.67678833
195,-96.8701899236,364.43548584
196,-108.741189119,1368.26220703
197,-79.1769187304,645.092224121
198,-94.6341024389,258.399719238
199,-106.971779134,2003.4732666
200,-94.5383679792,268.111541748
201,-87.3474803926,170.673690796
202,-107.519507883,1879.03894043
203,-109.647437483,1491.60681152
204,-94.6169808813,232.64932251
205,-81.0954656537,348.655456543
206,-111.618567398,2267.03295898
207,-83.8391734458,303.233673096
208,-108.124426483,1542.70373535
209,-77.5107788642,210.254730225
210,-101.04123514,967.738769531
211,-93.0910397065,229.228713989
212,-107.197515267,2219.85351562
213,-98.8091788424,565.817749023
214,-86.8670705626,245.41355896
215,-86.5588429009,237.213912964
216,-94.0676013641,247.181442261
217,-93.0097703346,202.340103149
218,-107.053501147,1889.85498047
219,-110.580570156,2020.84387207
220,-109.565891006,1424.86694336
221,-97.5083646055,382.081542969
222,-78.3393763294,382.765716553
223,-98.1575648108,512.385803223
224,-97.1074548111,369.401000977
225,-112.599458912,1849.72644043
226,-102.748555846,1371.48071289
227,-92.8467206985,209.866592407
228,-108.883943479,1452.14941406
229,-112.60663,1870.65039062
230,-100.093354678,774.985961914
231,-88.7887280486,190.596206665
232,-99.2135319044,605.059387207
233,-84.4159241792,317.499206543
234,-85.154083023,296.786682129
235,-92.3612056116,228.943984985
236,-111.139922528,1762.51391602
237,-83.30413705,285.317108154
238,-86.2713000566,235.715606689
239,-101.274962112,1022.38598633
240,-97.186472413,362.029663086
241,-100.64883272,888.992858887
242,-105.81338314,3144.59179688
243,-94.3924234254,263.983184814
244,-85.2366308933,320.370605469
245,-94.3113681326,270.403991699
246,-81.3367281989,314.324951172
247,-110.045346307,1327.77770996
248,-78.9582741531,720.121154785
249,-81.2622952808,346.960021973
250,-104.842556382,1623.71838379
251,-91.3107566841,264.016387939
252,-85.5667380499,302.993255615
253,-95.1083265672,264.705322266
254,-96.7121232936,364.208618164
255,-110.196925517,1263.65100098
256,-91.2321668074,265.558135986
257,-78.227289179,371.044799805
258,-77.9789631372,170.295211792
259,-103.854302672,1748.27880859
260,-94.4715206567,271.926544189
261,-99.3738338213,630.277282715
262,-88.1248404427,182.019470215
263,-85.4017016139,325.416656494
264,-100.25057203,804.660644531
265,-88.5065533711,186.55657959
266,-90.2994913864,176.818664551
267,-105.006522276,1601.54260254
268,-95.5096350045,322.355285645
269,-99.8492345141,735.320983887
270,-90.7683017493,166.030288696
271,-80.0681567407,326.945068359
272,-89.3288480464,171.377883911
273,-104.11656733,1590.50610352
274,-88.5751239221,178.596374512
275,-86.4825944056,245.577911377
276,-87.5924574465,165.607437134
277,-104.019886331,1601.04492188
278,-83.7582590679,334.801177979
279,-102.584552883,1341.43493652
280,-92.2797431153,239.127700806
281,-84.3335150351,290.977142334
282,-112.097583014,1638.48193359
283,-79.7548705537,269.5362854
284,-96.4770690069,384.317352295
285,-94.149096421,252.611923218
286,-77.125384142,229.107467651
287,-85.3191704699,336.817016602
288,-79.1110709897,651.191589355
289,-92.1982900012,268.586425781
290,-93.2536179971,198.57572937
291,-97.4275985,357.846710205
292,-85.6490947354,293.780883789
293,-77.5670632545,162.885391235
294,-102.502548867,1315.4798584
295,-101.356339097,1024.40319824
296,-104.35124257,1652.29199219
297,-83.9215547566,284.748596191
298,-112.185958859,1661.65722656
299,-81.9036406865,265.801300049
300,-100.982368445,958.414367676
301,-102.912551152,1426.51098633
302,-100.952711981,945.463378906
303,-79.4752945473,438.974121094
304,-80.9297012645,371.47354126
305,-83.5503981891,362.694458008
306,-94.875929128,292.613586426
307,-102.175245505,1226.98608398
308,-101.041114546,967.948913574
309,-88.7124459739,183.839233398
310,-103.404340181,1650.93347168
311,-87.8320744962,202.874832153
312,-91.7940493482,232.205841064
313,-94.715893778,255.527099609
314,-88.0517389862,189.568222046
315,-100.974803821,956.07220459
316,-78.4910653315,346.979827881
317,-111.858073893,1647.06530762
318,-83.5706286364,357.322387695
319,-93.5789292736,231.400146484
320,-82.4828457931,269.061889648
321,-100.857645701,921.759643555
322,-111.986894316,1624.47363281
323,-99.4529818868,640.342163086
324,-77.0464876494,167.4949646
325,-108.964334286,1572.03405762
326,-100.730477947,899.611083984
327,-79.5979273769,294.018951416
328,-102.011849547,1189.87988281
329,-98.8906639527,565.191467285
330,-105.895363495,3393.12597656
331,-95.428535948,324.87399292
332,-96.2318806138,318.723205566
333,-95.1872333393,261.586425781
334,-90.0084002732,140.374572754
335,-104.433204822,1687.3503418
336,-87.7527848297,197.25718689
337,-91.9550552819,263.301055908
338,-79.5260696213,354.781921387
339,-103.796993185,1714.12341309
340,-99.0529243004,579.3828125
341,-84.9065924564,314.441986084
342,-79.4034179931,562.686706543
343,-78.1235104893,146.80758667
344,-97.6698359248,383.060943604
345,-85.8960014538,261.332336426
346,-92.603459722,194.700912476
347,-110.272984684,1306.35949707
348,-85.9782763259,253.431121826
349,-79.5471238859,340.364196777
350,-95.8233989724,280.669921875
351,-109.810550925,1488.95983887
352,-82.4000585309,322.777526855
353,-96.9493134829,353.104003906
354,-90.6874420538,164.479003906
355,-80.8468353092,301.271881104
356,-108.423007083,1463.21850586
357,-84.0862759447,279.224517822
358,-78.2491103707,484.982696533
359,-93.9861163964,258.24887085
360,-107.124757589,1981.39758301
361,-95.5901502232,297.749359131
362,-88.8649609443,186.36340332
363,-109.234528662,1377.74353027
364,-87.9785775195,201.575561523
365,-77.2832952104,154.907028198
366,-80.6811205452,311.947296143
367,-108.171844369,1655.0423584
368,-80.2984922433,352.506469727
369,-96.6331173248,365.664916992
370,-103.076537724,1507.76037598
371,-81.0125727452,367.307495117
372,-101.112151101,982.951660156
373,-78.1879261825,167.808532715
374,-79.9922473812,303.669372559
375,-105.609373717,2818.57373047
376,-91.8745406107,242.724761963
377,-81.4970073613,287.622039795
378,-101.766362134,1136.27868652
379,-77.4433551333,119.017852783
380,-81.2612758625,344.406860352
381,-107.600766401,1687.89013672
382,-103.322415436,1621.8873291
383,-95.2666593819,271.39175415
384,-97.2660059733,377.899475098
385,-112.242886063,1742.48327637
386,-93.8231772392,261.392791748
387,-90.2302815723,149.261260986
388,-102.256923323,1262.61853027
389,-85.7314105243,278.827301025
390,-108.504756361,1466.1270752
391,-90.1580459806,130.139968872
392,-79.5971417798,331.171203613
393,-111.504816937,2422.31713867
394,-81.178370257,370.452758789
395,-111.218866979,1755.1640625
396,-101.002100036,960.076599121
397,-105.291833734,2413.5612793
398,-85.0715269976,305.029510498
399,-89.6310971364,167.023727417
400,-83.5154963066,335.85244751
401,-107.438225659,1808.11779785
402,-78.3217399889,371.302185059
403,-101.193566073,997.563049316
404,-83.5975271916,365.479858398
405,-79.9112477914,337.80960083
406,-95.6698444428,279.927124023
407,-105.735405297,2906.9753418
408,-108.265648008,1562.9552002
409,-81.8216477162,273.978607178
410,-106.890037505,2070.60498047
411,-80.1512068084,365.08013916
412,-82.8934550248,235.823348999
413,-92.9282754919,193.507507324
414,-92.7651709464,229.813140869
415,-99.6113807369,669.47644043
416,-100.17305668,795.774719238
417,-107.275351452,2088.15966797
418,-90.0819004741,128.35369873
419,-103.649679931,1632.52355957
420,-87.9053560276,192.327423096
421,-95.030905194,246.264663696
422,-91.4718838627,254.991119385
423,-86.0605372911,254.324676514
424,-100.011861429,764.200805664
425,-93.1723223021,243.144088745
426,-92.4426773623,195.956375122
427,-106.735249215,2277.90991211
428,-91.7135816042,255.223327637
429,-109.044697169,1477.95410156
430,-76.8844492223,141.600296021
431,-103.158527399,1542.78710938
432,-99.2938727945,633.711914062
433,-93.416248186,211.245056152
434,-99.7699159707,728.758300781
435,-82.5656312279,274.217163086
436,-106.808276387,2078.25634766
437,-89.9354125543,176.187713623
438,-90.5257745501,160.171173096
439,-77.6073170402,357.176422119
440,-84.5807053933,324.592468262
441,-103.980088868,1626.50219727
442,-91.633134177,234.497406006
443,-84.8247708143,335.439819336
444,-84.0039223012,256.17074585
445,-83.6779710102,334.199676514
446,-79.4570471303,538.587402344
447,-80.3671722742,341.69317627
448,-94.2303313092,269.070556641
449,-101.43818641,1050.6237793
450,-101.602279271,1097.75378418
451,-107.843306698,1659.10266113
452,-110.81761083,2171.71386719
453,-105.684676014,2830.93383789
454,-78.8777301589,727.406555176
455,-105.531842336,2552.77734375
456,-86.4062929692,218.99307251
457,-88.9411446258,178.201477051
458,-76.9661990925,170.41242981
459,-76.70863,104.972373962
460,-106.296062724,3097.5246582
461,-98.3204462154,536.372375488
462,-102.420543341,1297.36791992
463,-111.778209218,2040.83239746
464,-88.2749742875,179.223007202
465,-78.7975877534,530.788146973
466,-86.1971544011,211.606994629
467,-97.3468122508,366.638885498
468,-88.3522138082,170.915313721
469,-92.0355932516,274.920715332
470,-89.8631382028,157.910644531
471,-98.6462192413,559.458557129
472,-82.3172695836,301.499298096
473,-95.74170795,286.375427246
474,-91.1732700692,246.530441284
475,-107.356300927,1828.60876465
476,-76.8027118332,114.193916321
477,-87.4295730212,143.505386353
478,-109.484351992,1394.35131836
479,-108.294379792,1495.80090332
480,-78.4762033486,336.740264893
481,-82.1517092741,316.70803833
482,-105.210979223,1892.3605957
483,-96.0684566687,317.204162598
484,-97.8317317175,404.920318604
485,-101.930131663,1164.95788574
486,-81.6575980353,281.898590088
487,-79.3272145334,508.19921875
488,-80.4481274994,378.282043457
489,-98.0761151299,493.034332275
490,-100.405734857,845.89654541
491,-97.9131984545,427.982727051
492,-81.9862081758,256.347686768
493,-85.4842241868,296.139404297
494,-96.3953264093,427.218200684
495,-104.924409359,1604.88537598
496,-87.5116586161,162.280761719
497,-101.520234023,1076.60449219
498,-103.486145487,1701.43200684
499,-82.7305345042,316.657745361
