,longitude,elevation
98,-89.5153281468,3.63258337975
99,-96.4995504693,61.6945152283
100,-89.5925375211,4.83326673508
101,-94.3592606644,5.48046255112
102,-96.3424452026,73.4946746826
103,-94.143917034,5.38061141968
104,-112.513739187,337.02053833
105,-117.509405474,322.191589355
106,-107.545354643,1269.41113281
107,-91.2534231284,3.67290258408
108,-109.643479228,1251.06005859
109,-107.136510062,1328.48571777
110,-115.302341819,262.401153564
111,-92.4265481706,5.18144035339
112,-108.360477383,1387.48510742
113,-107.299777684,1302.8861084
114,-95.3037753852,12.9736232758
115,-100.767489816,699.022583008
116,-84.3016388032,46.1162109375
117,-118.5022,13.6473045349
118,-117.759157605,277.078491211
119,-100.309327971,690.522521973
120,-94.5096450133,9.39113521576
121,-90.9636549362,3.57214188576
122,-117.842412513,301.505187988
123,-112.595398783,351.835906982
124,-106.015563836,1155.49865723
125,-93.2308041629,1.17549435082e-38
126,-86.4018848416,72.2785644531
127,-112.180424742,325.247741699
128,-109.565183247,1201.91564941
129,-105.832852744,1096.53857422
130,-91.3341039361,3.03903317451
131,-117.926388965,122.419441223
132,-110.989590598,711.72076416
133,-82.3242765872,45.2824935913
134,-106.132717627,1152.98266602
135,-104.146846932,1247.87341309
136,-84.2230186062,63.396030426
137,-92.9090228803,4.56797981262
138,-109.844783216,1273.44775391
139,-92.9895277678,8.20438671112
140,-98.0788219355,192.248687744
141,-110.884211201,818.59161377
142,-101.236628148,739.153930664
143,-111.767969641,467.411132812
144,-106.288049669,1120.96630859
145,-111.194909405,615.406005859
146,-113.491631596,434.297180176
147,-94.6700372909,8.30416107178
148,-86.945427603,40.6606140137
149,-101.554375324,815.614868164
150,-109.010215794,1424.43701172
151,-115.142021032,145.951644897
152,-116.203666322,-6.35257482529
153,-108.500907197,1338.94152832
154,-98.6264564307,345.545501709
155,-98.8643097617,468.73828125
156,-112.097036765,329.222839355
157,-88.0065825254,1.2335267067
158,-104.551534629,1206.66662598
159,-93.936910028,5.00669002533
160,-82.4853105657,47.1716117859
161,-98.4546403512,220.151153564
162,-99.0504653467,585.161499023
163,-109.246998514,1100.07434082
164,-92.7480054698,8.18067264557
165,-110.448444539,1265.60974121
166,-103.116565562,920.612365723
167,-83.6635393485,45.5924835205
168,-89.9970891082,1.17549435082e-38
169,-112.430591165,309.793395996
170,-96.4210085134,81.5125656128
171,-91.4898256057,2.12024021149
172,-107.054980267,1346.29455566
173,-92.2660397486,8.38996696472
174,-96.9789302452,98.4206848145
175,-93.6966116383,0.547760009766
176,-86.7971322401,39.7224731445
177,-113.902407687,422.245269775
178,-118.335374702,41.0853691101
179,-99.714494523,611.823242188
180,-93.150529505,4.01579523087
181,-100.611466824,695.436401367
182,-101.796708441,694.573120117
183,-115.061661722,116.012916565
184,-110.017990962,1419.34667969
185,-97.7741857802,167.914352417
186,-84.9896469986,47.9014282227
187,-88.4070282218,3.25058269501
188,-82.0036467105,24.0538539886
189,-91.5668180482,3.14950585365
190,-90.3044277228,0.538735747337
191,-95.7045130444,32.2192993164
192,-106.973433863,1352.60498047
193,-94.829359449,10.2410459518
194,-83.8230303309,24.1766109467
195,-90.9038828452,1.89127075672
196,-104.632581497,1178.04187012
197,-92.1856209678,9.62974071503
198,-87.5387700381,18.106590271
199,-99.9165470938,564.231933594
200,-83.5830504669,42.1869239807
201,-99.5338560684,652.11529541
202,-82.243755878,41.1645126343
203,-85.0655332037,42.7194671631
204,-85.2174189741,30.6479244232
205,-117.342052638,304.179992676
206,-89.9375114445,-0.0194953139871
207,-87.0852774506,4.70783138275
208,-85.9347338196,19.7769126892
209,-116.895854069,761.905151367
210,-101.317515039,742.20501709
211,-111.968119259,358.686523438
212,-99.1249490307,582.002197266
213,-99.8360387996,612.909179688
214,-89.6715184975,0.893577218056
215,-98.2274571054,211.833755493
216,-111.946664742,352.584472656
217,-113.081674345,377.526489258
218,-97.2184227771,109.475540161
219,-104.067330076,1255.54943848
220,-86.3213277067,77.6294937134
221,-117.676033444,340.630187988
222,-100.998848281,744.424926758
223,-100.845588565,690.124633789
224,-86.08816657,46.8343658447
225,-103.67667299,931.222412109
226,-96.8989324143,113.204330444
227,-83.502569719,48.9655838013
228,-97.8528502891,155.271118164
229,-102.078741319,790.169067383
230,-112.838567753,333.811798096
231,-107.709874788,1310.13415527
232,-87.4626473955,11.4015922546
233,-114.894933182,126.665977478
234,-102.392277845,775.576599121
235,-85.4539497516,46.3786392212
236,-91.100790189,9.56497859955
237,-83.4237409536,38.7746315002
238,-99.7648663756,520.692626953
239,-93.3907809947,3.63194537163
240,-92.5871609841,7.28790044785
241,-118.418794987,42.4654502869
242,-89.7808249162,1.08043456078
243,-85.7777423966,22.6646232605
244,-88.1926878273,34.6175193787
245,-89.7422808845,4.27112150192
246,-105.261109692,1334.51391602
247,-105.106507496,1369.7487793
248,-114.645050969,79.9208374023
249,-87.3126533572,29.4139499664
250,-87.7706914486,51.8202362061
251,-101.075530909,752.636901855
252,-96.7391049195,120.839073181
253,-102.794035758,896.250915527
254,-112.676848145,324.507293701
255,-113.327574288,412.944091797
256,-82.0830972939,45.8005447388
257,-88.4850738786,1.43007707596
258,-109.900814688,1269.91943359
259,-115.628017786,426.189819336
260,-87.3876304143,34.3267250061
261,-95.5442160344,23.6823558807
262,-85.5348997553,46.4685745239
263,-86.872797988,40.2818717957
264,-96.6592359225,84.0857925415
265,-115.222163053,210.49887085
266,-88.6448254383,6.73504018784
267,-92.1050973178,9.66717338562
268,-86.0114081922,46.9068565369
269,-94.908375188,3.62085461617
270,-95.7846622904,39.9797668457
271,-105.717126806,1099.25292969
272,-82.9573010101,35.7159080505
273,-100.07543358,636.359436035
274,-93.5442140362,3.07389616966
275,-92.8285154209,4.89402866364
276,-101.635247493,687.570007324
277,-88.5648792865,0.489670157433
278,-118.175773887,135.127761841
279,-105.029258899,1370.81982422
280,-98.0044478784,163.924072266
281,-98.9785381127,490.359649658
282,-103.989463317,1174.58569336
283,-84.4597989687,55.8531227112
284,-114.978293021,103.761054993
285,-104.470480474,1276.51074219
286,-94.7502346619,3.82332181931
287,-102.632558718,887.265686035
288,-99.3269556499,641.925109863
289,-115.79482058,508.24029541
290,-100.922200825,705.192443848
291,-116.493184628,160.933883667
292,-106.492543582,1155.23815918
293,-87.8515404583,56.0868911743
294,-98.6648148746,432.537322998
295,-112.263813496,311.495483398
296,-107.627613528,1288.40722656
297,-104.874866855,1284.86621094
298,-83.7440362846,25.1505565643
299,-115.464160939,361.028930664
300,-110.609424419,1093.16650391
301,-85.6967961622,29.8187713623
302,-110.685168913,1039.77783203
303,-111.140551985,634.786193848
304,-116.72828968,464.315826416
305,-95.4640684253,18.9414043427
306,-83.1120782442,30.1144504547
307,-82.880572425,34.781917572
308,-113.737901908,369.141693115
309,-102.231218314,808.391967773
310,-106.809984132,1186.10266113
311,-89.0470965923,6.06054878235
312,-108.718277871,1312.89306641
313,-93.7767188986,2.93680739403
314,-103.35728065,942.034179688
315,-92.3462986306,7.28871631622
316,-106.591537708,1180.12731934
317,-115.878402871,439.677398682
318,-93.4681545226,3.69331455231
319,-104.389419117,1376.71252441
320,-100.534224815,709.934631348
321,-109.722206034,1321.40454102
322,-111.087752459,656.88684082
323,-98.7129355049,434.057067871
324,-105.183791103,1347.82214355
325,-83.9812151107,51.3141784668
326,-81.9241776242,25.5624465942
327,-118.251844618,72.5339355469
328,-105.786878607,1087.18579102
329,-96.5793588195,69.8827514648
330,-108.198117232,1390.19763184
331,-109.087750579,1199.73803711
332,-90.2263917057,1.17549435082e-38
333,-106.339947005,1152.6595459
334,-107.954509973,1350.60705566
335,-111.035015242,684.125915527
336,-98.7624626708,458.026489258
337,-101.155742569,760.88671875
338,-84.6831167475,81.3899993896
339,-108.568034681,1294.65856934
340,-112.919475006,334.458526611
341,-94.4294502623,7.78777599335
342,-111.902994548,360.425537109
343,-82.4047948433,46.6044464111
344,-105.568335524,1228.23803711
345,-82.5658352769,43.3386611938
346,-86.4824306074,48.5285148621
347,-102.154122293,861.639282227
348,-101.873665671,699.521118164
349,-85.1414572004,33.9220619202
350,-101.475960196,766.725952148
351,-93.3107990241,4.53892755508
352,-97.6167681537,111.169845581
353,-117.100441147,632.885253906
354,-101.398078572,701.064575195
355,-103.437049229,947.117614746
356,-115.960059302,513.590881348
357,-106.236212443,1117.76257324
358,-97.0588746915,133.955764771
359,-90.8339897582,0.14045715332
360,-108.862920291,1263.09521484
361,-87.2335671265,33.9934768677
362,-95.8648119274,45.7939987183
363,-90.9963729935,6.45718479156
364,-100.689305021,698.408691406
365,-106.74261914,1183.51098633
366,-95.1439252151,6.14740085602
367,-100.234726713,670.870361328
368,-89.8313945565,-3.0936627388
369,-91.8749956011,5.36905288696
370,-88.1320350112,3.87467336655
371,-105.891879566,1106.53845215
372,-90.4438838069,0.668667435646
373,-111.250002908,610.188598633
374,-83.347608152,27.3781089783
375,-110.074709759,1504.53417969
376,-110.819857296,881.196716309
377,-112.757692111,318.928466797
378,-108.433839178,1371.30554199
379,-90.1462414257,1.17549435082e-38
380,-111.721589255,457.222625732
381,-104.308350641,1348.75024414
382,-116.041230207,385.655334473
383,-106.541712529,1159.32434082
384,-103.596649545,895.029785156
385,-96.0248718627,37.2370986938
386,-93.6202384135,2.85867786407
387,-116.979643868,793.300354004
388,-114.479364929,121.803619385
389,-109.79086191,1302.49365234
390,-98.9206531605,444.199676514
391,-105.645842205,1121.01147461
392,-101.71612401,789.376220703
393,-86.1651558144,56.6279373169
394,-98.8133587642,464.330993652
395,-97.4574869356,124.590362549
396,-114.81158231,166.036468506
397,-82.72649908,30.360124588
398,-117.25817596,329.924377441
399,-94.5898407154,8.70335674286
400,-94.2480738316,6.98472547531
401,-116.122432569,113.395347595
402,-110.754024056,952.175842285
403,-87.6155352136,31.1800308228
404,-98.3759416676,205.836288452
405,-99.3989822975,657.856872559
406,-107.381587144,1278.30310059
407,-113.655787336,393.437744141
408,-117.038752331,737.243408203
409,-106.41375201,1131.46386719
410,-115.711236863,537.47088623
411,-86.6434877182,15.1323194504
412,-106.577599782,1180.57763672
413,-88.8867732278,7.05049419403
414,-97.5371331267,120.426193237
415,-85.6158485869,16.6608600616
416,-116.351830734,50.5562591553
417,-84.5364492657,51.011428833
418,-103.757559982,976.843261719
419,-114.562216569,81.6511764526
420,-98.3017182134,203.666671753
421,-90.7550565848,0.390642315149
422,-115.546102576,418.541015625
423,-89.8844810914,0.0860862135887
424,-87.1573927237,-1.49749076366
425,-99.595173416,638.362731934
426,-118.010364819,90.1065216064
427,-104.952045342,1428.50488281
428,-117.592760763,318.916503906
429,-87.6923348943,52.7863540649
430,-105.953691867,1120.6751709
431,-101.941240543,736.68359375
432,-113.82011602,363.523040771
433,-113.000413806,373.456268311
434,-84.7546232364,76.6292800903
435,-103.838456561,1040.74731445
436,-88.3342140361,25.7074546814
437,-84.3810881033,32.4980545044
438,-92.6674954277,6.27752828598
439,-109.167129157,1125.24414062
440,-94.3036952487,4.81371593475
441,-113.409590596,426.637176514
442,-88.26135489,34.8137130737
443,-110.367384442,1235.17346191
444,-111.486097783,497.905670166
445,-97.9300361767,160.977142334
446,-82.803519788,32.9332885742
447,-116.280499316,21.6165714264
448,-97.1386535547,120.263587952
449,-85.8580240969,17.5047779083
450,-113.984722442,456.431152344
451,-111.424755203,551.970092773
452,-111.695110331,430.459716797
453,-84.9128226923,17.0309677124
454,-105.490794392,1404.83825684
455,-102.956004043,913.62109375
456,-89.3603008932,3.40824341774
457,-108.279307121,1400.53918457
458,-118.094339961,92.0035324097
459,-91.6437778145,7.60441493988
460,-102.471658432,810.97668457
461,-114.314126668,357.15737915
462,-108.936593201,1265.90307617
463,-114.231789518,272.728057861
464,-111.971565774,371.936462402
465,-100.154945702,655.400939941
466,-90.0660170012,0.501392066479
467,-86.5629649257,48.2278289795
468,-88.7254710028,5.22344732285
469,-113.16361608,371.672943115
470,-105.414465943,1410.29052734
471,-107.791754581,1331.35302734
472,-94.0153258285,5.27364635468
473,-83.033285556,34.6818809509
474,-99.4699155143,679.491699219
475,-104.794653035,1205.52404785
476,-97.6955013797,135.142288208
477,-96.2638605921,64.4964981079
478,-107.218023164,1312.56774902
479,-82.1632327961,35.2631721497
480,-95.6243642666,23.9546413422
481,-88.0713245928,7.89609956741
482,-97.2981613437,120.784057617
483,-109.407047906,1124.21191406
484,-112.347202339,301.707397461
485,-110.208133136,1203.57397461
486,-93.8568147171,4.3968911171
487,-107.873171812,1345.68334961
488,-99.1963221563,560.103210449
489,-102.713228713,879.725463867
490,-95.0656151353,2.40313220024
491,-82.6463646127,42.5205917358
492,-117.425935885,335.276245117
493,-103.196870761,937.364929199
494,-91.7207048748,3.32501125336
495,-87.931536613,-0.970350384712
496,-103.277192153,932.960632324
497,-105.338227154,1361.70922852
498,-99.9965825835,601.987426758
499,-107.463409639,1265.62011719
