,longitude,elevation
120,-94.6593967525,95.0918731689
121,-94.8917889752,114.726341248
122,-93.1983973048,67.0328826904
123,-92.9920505902,86.416847229
124,-96.28995303,165.211898804
125,-96.3492759646,172.160705566
126,-93.4266073352,112.344146729
127,-92.4089678459,96.8379669189
128,-95.9800976569,164.629638672
129,-94.6207284989,91.8945236206
130,-97.1130379423,186.247314453
131,-94.3517155109,112.186943054
132,-93.4569401008,98.081161499
133,-93.1635131962,64.467376709
134,-92.618560701,83.9179840088
135,-95.0183407558,113.24055481
136,-97.246108979,178.276184082
137,-92.518004928,119.743667603
138,-94.9808649596,131.259780884
139,-96.768950728,138.941955566
140,-95.6612539618,159.813735962
141,-94.2462716669,105.450912476
142,-96.7072797064,150.977233887
143,-93.1898181573,75.2732162476
144,-95.5033249923,131.368026733
145,-96.2197251175,156.67616272
146,-92.2567427163,75.8527297974
147,-92.6611309579,122.707435608
148,-93.9991401407,103.238395691
149,-94.6780979654,97.5570831299
150,-94.5877047482,97.7628707886
151,-94.6407130147,87.5809783936
152,-96.4599371145,168.718582153
153,-96.7851810433,133.13722229
154,-94.5577043695,103.488105774
155,-92.5862076293,124.128990173
156,-93.2750497778,81.1792526245
157,-92.3098701542,80.589012146
158,-94.7830451258,89.3450393677
159,-96.993188305,135.907913208
160,-95.9534232652,166.65852356
161,-95.7147146778,154.016799927
162,-94.1670766797,113.678764343
163,-92.6147693006,89.3731002808
164,-97.4529650006,224.028411865
165,-94.7705306821,89.6429595947
166,-97.1396712535,167.35206604
167,-97.3363566638,190.906829834
168,-95.4899508266,136.222930908
169,-92.9433469457,100.929916382
170,-92.2946683602,76.7599563599
171,-95.2437954692,145.36781311
172,-92.7816371957,109.869667053
173,-94.6313685592,101.665130615
174,-95.940053769,164.237701416
175,-95.1908774439,148.851715088
176,-95.8331193817,190.185134888
177,-95.3105666808,130.669754028
178,-96.1632887369,152.889678955
179,-93.6455579515,86.1729049683
180,-97.4132581167,225.581497192
181,-93.0760387366,63.9485855103
182,-96.7975652408,131.426300049
183,-93.3963810078,109.545417786
184,-92.8395266633,80.5218048096
185,-92.9581484355,97.6990661621
186,-94.5677062142,105.738418579
187,-95.9266843494,164.572769165
188,-97.0597714771,166.179260254
189,-94.0883967503,112.9793396
190,-95.766496888,166.60848999
191,-93.6233693402,92.7891616821
192,-94.1541917673,112.489639282
193,-95.1107645739,135.546569824
194,-97.5677652255,282.483551025
195,-93.1144569572,74.0348968506
196,-93.4468309279,105.915496826
197,-92.9115454415,86.4747314453
198,-94.3117827827,113.773651123
199,-97.2062527861,190.709487915
200,-93.6337123717,86.176902771
201,-96.8089439021,122.498550415
202,-95.4765766183,136.058105469
203,-93.4165177751,114.190086365
204,-94.3784317659,117.012825012
205,-93.6028579145,107.688209534
206,-96.5314766104,132.484710693
207,-94.2198310484,104.33455658
208,-93.795331079,89.5177612305
209,-92.3481569223,89.0981369019
210,-92.6970337352,124.152107239
211,-92.624490456,87.0849380493
212,-97.1263545917,175.508499146
213,-92.9000678533,101.754425049
214,-93.0849113942,87.4342727661
215,-92.8580738044,81.3348236084
216,-95.8865768134,185.857009888
217,-92.3739421721,84.5182800293
218,-96.7597451398,143.868606567
219,-97.5038244667,239.461898804
220,-95.3734532971,135.226089478
221,-93.7847995984,84.551612854
222,-94.3383579,113.300430298
223,-96.5887544312,150.822387695
224,-94.8390595838,91.3850784302
225,-94.0518585519,115.331787109
226,-92.8491910926,86.2363357544
227,-92.680917075,136.688766479
228,-93.2069482918,82.4428787231
229,-96.4722914486,167.478622437
230,-93.2446980079,99.8967208862
231,-96.276618978,173.998794556
232,-92.7993849807,111.94960022
233,-97.5411450553,264.240753174
234,-96.9402844114,131.996963501
235,-92.3863899258,91.5580825806
236,-95.7531805125,159.567153931
237,-93.7190618315,81.8646087646
238,-95.463202368,125.142837524
239,-93.1810515958,64.5559158325
240,-92.7050894494,137.051513672
241,-96.1012012387,163.57649231
242,-97.006504984,140.735824585
243,-94.1275977326,102.936714172
244,-94.0385167843,109.42590332
245,-94.1143014186,96.228302002
246,-97.152987976,146.266189575
247,-92.4692109706,111.957740784
248,-97.5278350273,255.085113525
249,-92.5753499589,137.368118286
250,-94.5477008055,94.1144714355
251,-96.1535049198,160.037567139
252,-94.7178359267,82.1612014771
253,-93.3459180019,95.9722137451
254,-96.8476268807,143.32623291
255,-93.0737923416,63.1289710999
256,-94.6500557456,89.8363800049
257,-94.9438786061,112.522186279
258,-93.9269413138,81.4419784546
259,-96.7464597484,152.132843018
260,-92.8883353271,95.5242996216
261,-97.5154104574,226.793945312
262,-96.4846484883,133.064727783
263,-97.4264816741,231.910354614
264,-97.3604110275,172.985748291
265,-95.4032573884,140.612426758
266,-95.3640420302,126.387214661
267,-94.5376245939,95.1159973145
268,-97.5802880472,303.519500732
269,-97.0331383197,154.762695312
270,-92.9660330001,110.026229858
271,-96.8351700272,132.622131348
272,-93.9757032408,96.6822280884
273,-92.9368238027,93.8506164551
274,-96.3388623318,169.082641602
275,-94.1408945156,109.636665344
276,-94.9089608749,117.382637024
277,-95.3239385537,134.776138306
278,-95.6081487089,152.604782104
279,-93.3357941732,79.2536392212
280,-96.0824833067,157.832443237
281,-96.600671744,140.603775024
282,-96.2647492024,169.241317749
283,-93.0903866407,85.2767944336
284,-95.6346674218,162.988861084
285,-92.4316333504,87.2809753418
286,-96.5768357717,152.168395996
287,-94.9202499253,118.054794312
288,-93.3054121513,64.6669006348
289,-92.2621379831,77.6361846924
290,-97.2715371012,169.384063721
291,-93.3560400757,102.334632874
292,-95.1508703647,141.213180542
293,-95.4372774903,122.522850037
294,-92.4566864207,107.005661011
295,-95.0057891165,112.845497131
296,-94.4185087248,110.353683472
297,-92.5648076281,135.25541687
298,-96.3155115612,159.633743286
299,-95.3333337349,139.356460571
300,-93.8606468611,79.5444488525
301,-92.2712913474,79.2922210693
302,-94.4929099054,121.518356323
303,-93.234700565,97.8029174805
304,-92.6039632052,105.014648438
305,-94.0644121744,115.423057556
306,-97.58199,305.257110596
307,-93.0582776905,92.3062820435
308,-96.6577642396,165.546936035
309,-96.0731388503,154.417572021
310,-93.1265749525,88.3983078003
311,-93.3863099934,116.459587097
312,-95.1241330468,126.150405884
313,-93.0186030978,105.884086609
314,-93.5619684904,99.9720687866
315,-92.2460805904,88.3798599243
316,-95.3821888613,141.83493042
317,-93.4064502682,101.943054199
318,-94.5165586442,115.217559814
319,-92.3020802473,77.3889389038
320,-97.0198216557,160.31149292
321,-95.5948032356,148.811782837
322,-93.3256685889,78.1516342163
323,-95.3773954121,139.483184814
324,-95.0973962256,125.912750244
325,-97.1663047117,159.059951782
326,-92.2613364416,76.7907714844
327,-93.4973593174,89.7948989868
328,-92.5970635378,107.103439331
329,-94.900068787,129.334213257
330,-97.1929381666,179.148483276
331,-95.5300732437,134.263656616
332,-96.979871619,145.560012817
333,-94.4573801014,116.558082581
334,-95.0840280023,128.876586914
335,-95.7013676014,158.491943359
336,-92.8675661657,74.5768280029
337,-93.1547413566,61.5089263916
338,-93.8937799267,81.0214157104
339,-96.3029900108,170.412017822
340,-95.6478995377,164.329193115
341,-93.2649342821,82.9850845337
342,-92.2820542169,76.1507568359
343,-94.8060407056,77.7904281616
344,-96.4508160259,171.365722656
345,-96.9004617501,143.383880615
346,-93.6944676815,86.3593673706
347,-94.2064886364,112.666564941
348,-96.0067232457,173.87210083
349,-95.043924087,122.7342453
350,-94.2985014682,116.154769897
351,-95.568742339,143.042007446
352,-96.327187664,164.842575073
353,-93.806453896,79.7396392822
354,-95.6879963897,156.763259888
355,-92.4441605473,102.226829529
356,-93.2851635133,73.383140564
357,-92.7331001708,116.809700012
358,-95.6214357914,160.920440674
359,-93.0784059375,71.6153411865
360,-96.7205973355,138.806045532
361,-96.6462762843,159.428375244
362,-96.5428216356,144.91696167
363,-96.5649157654,153.740371704
364,-95.8464705997,185.798736572
365,-96.4272505988,179.03729248
366,-94.6687360364,93.1058731079
367,-93.1398349753,88.9692230225
368,-97.4795869521,249.301635742
369,-94.8170496814,85.091293335
370,-94.2852196527,115.571594238
371,-92.4933493876,121.739860535
372,-93.2548170257,89.727897644
373,-93.7584179754,81.346534729
374,-94.2719373366,113.928939819
375,-96.1249708857,164.874328613
376,-94.9685374,115.863700867
377,-92.3209237984,97.0228881836
378,-95.3373105304,137.512664795
379,-93.8283990311,80.2297668457
380,-97.2592764007,185.637542725
381,-96.9534595582,132.854995728
382,-92.7233873005,133.268081665
383,-92.3612516161,84.0901412964
384,-95.2571394231,135.138122559
385,-92.5054300859,123.241546631
386,-97.4662759438,246.325881958
387,-97.2837191465,164.225097656
388,-96.1895723234,158.173233032
389,-96.2417266386,151.517074585
390,-96.6351587442,157.581604004
391,-94.6874658349,87.7685928345
392,-96.6693872099,166.201705933
393,-95.9667622772,176.774475098
394,-95.164241466,144.592666626
395,-94.8823195006,117.691604614
396,-93.8365826962,78.305847168
397,-97.179621442,169.395294189
398,-96.6814218649,175.058151245
399,-94.6097051945,99.5107803345
400,-93.1024113651,85.0454864502
401,-93.1204776139,88.8862380981
402,-94.6968319831,77.2959976196
403,-93.8815848715,80.8622970581
404,-96.4016956886,185.988937378
405,-93.0807725204,91.7406005859
406,-96.9137493356,137.298431396
407,-92.771933432,112.237342834
408,-94.8716951743,118.392044067
409,-97.3233246337,187.962188721
410,-97.2195645455,200.382446289
411,-95.5434473268,136.410629272
412,-95.8197839324,178.494613647
413,-96.966634222,139.12878418
414,-92.7905172556,110.605705261
415,-96.3693746073,170.745361328
416,-95.1375016439,130.298950195
417,-93.8188675251,78.562713623
418,-92.8286022492,92.1730651855
419,-93.5721934477,111.435935974
420,-93.5824166705,106.463447571
421,-96.1731758166,160.52734375
422,-95.5565071031,130.490097046
423,-93.0681951233,67.9389953613
424,-93.0482363534,95.1628341675
425,-93.8520688263,79.8057250977
426,-93.7715939219,88.9354629517
427,-92.6239145048,86.7162094116
428,-95.3420889263,131.611801147
429,-94.7439747556,89.3427200317
430,-94.4692248099,116.942337036
431,-95.3868271354,134.029754639
432,-92.2438214827,79.2142791748
433,-95.7401897033,159.274200439
434,-93.2154975355,79.563835144
435,-94.2331738404,107.030387878
436,-95.9133150067,169.578048706
437,-96.3898774716,177.235519409
438,-95.9934233172,170.932662964
439,-93.0280907723,79.5410766602
440,-92.2670736234,80.7930145264
441,-94.7306961115,89.5982208252
442,-96.0936644752,157.954330444
443,-93.4872571333,90.2373046875
444,-92.7428112185,117.518737793
445,-93.7452829343,90.6507949829
446,-92.3988363153,96.4190979004
447,-96.2087219816,151.286483765
448,-97.5945250258,314.506500244
449,-93.096386428,100.288711548
450,-92.6889762774,126.971343994
451,-96.0467028462,152.427307129
452,-94.1009626537,103.096969604
453,-92.6476789066,114.562034607
454,-95.2304484572,146.065124512
455,-95.4121800726,131.352249146
456,-95.204049949,150.481964111
457,-96.2528780485,157.012084961
458,-93.1464626978,85.2902374268
459,-93.7067654045,86.9989547729
460,-96.5080653825,134.295227051
461,-93.3661603952,103.099914551
462,-96.6125877102,160.132781982
463,-93.613075937,96.2474594116
464,-93.6576313607,84.7552719116
465,-92.6347431057,107.223335266
466,-94.259041038,114.517555237
467,-97.3484266124,174.876983643
468,-97.046454896,172.340667725
469,-96.77295624,140.680084229
470,-93.4670475257,98.4281463623
471,-95.5166991178,134.92489624
472,-93.1084348746,93.9504776001
473,-92.9502621615,112.806732178
474,-96.0333307737,161.89881897
475,-94.025243251,107.351799011
476,-96.5537771353,140.364593506
477,-95.3506826104,127.049911499
478,-92.5552110337,138.372390747
479,-96.8871503297,146.580871582
480,-96.9270366963,129.848754883
481,-96.0200235275,156.154891968
482,-94.0121499221,104.256614685
483,-93.2247961469,91.6620635986
484,-96.8605380488,157.797683716
485,-92.5927460189,116.558326721
486,-92.7622278484,119.612709045
487,-95.3600793723,124.107582092
488,-94.5274680141,103.771408081
489,-93.0377523434,81.6077651978
490,-93.9367390642,80.9310684204
491,-95.3996600762,140.100585938
492,-95.3907485864,132.638031006
493,-94.9562086154,121.197967529
494,-96.6941539392,163.539413452
495,-93.0007944293,105.906707764
496,-94.1931466049,106.153755188
497,-92.5922249022,114.946708679
498,-94.4453132407,115.980026245
499,-96.1441960563,153.031768799
